id,genre,artist,song,year,youtube search
648,Post_Bop,Wayne Shorter,Speak No Evil,(1966),https://www.youtube.com/results?search_query=Wayne%20Shorter-Speak%20No%20Evil
649,Post_Bop,McCoy Tyner,Sahara,(1972),https://www.youtube.com/results?search_query=McCoy%20Tyner-Sahara
650,Avant_Garde Jazz,Ornette Coleman,The Shape of Jazz to Come,(1959),https://www.youtube.com/results?search_query=Ornette%20Coleman-The%20Shape%20of%20Jazz%20to%20Come
651,Avant_Garde Jazz,Charles Mingus,The Black Saint and the Sinner Lady,(1963),https://www.youtube.com/results?search_query=Charles%20Mingus-The%20Black%20Saint%20and%20the%20Sinner%20Lady
652,Avant_Garde Jazz,Eric Dolphy,Out to Lunch,(1964),https://www.youtube.com/results?search_query=Eric%20Dolphy-Out%20to%20Lunch
653,Avant_Garde Jazz,John Coltrane,A Love Supreme,(1965),https://www.youtube.com/results?search_query=John%20Coltrane-A%20Love%20Supreme
654,Avant_Garde Jazz,Art Ensemble of Chicago,Les stances à Sophie,(1970),https://www.youtube.com/results?search_query=Art%20Ensemble%20of%20Chicago-Les%20stances%20%C3%A0%20Sophie
655,Avant_Garde Jazz,Sun Ra,Space Is the Place,(1973),https://www.youtube.com/results?search_query=Sun%20Ra-Space%20Is%20the%20Place
656,Avant_Garde Jazz,John Zorn,Spy vs Spy,(1989),https://www.youtube.com/results?search_query=John%20Zorn-Spy%20vs%20Spy
657,Avant_Garde Jazz,A.D.D. Trio,Instinct,(1996),https://www.youtube.com/results?search_query=A.D.D.%20Trio-Instinct
658,Avant_Garde Jazz,The Necks,Hanging Gardens,(1999),https://www.youtube.com/results?search_query=The%20Necks-Hanging%20Gardens
659,Avant_Garde Jazz,Paavo,Paavo,(2007),https://www.youtube.com/results?search_query=Paavo-Paavo
660,Free Jazz,Ornette Coleman,Free Jazz,(1961),https://www.youtube.com/results?search_query=Ornette%20Coleman-Free%20Jazz
661,Free Jazz,Albert Ayler,Spiritual Unity,(1965),https://www.youtube.com/results?search_query=Albert%20Ayler-Spiritual%20Unity
662,Free Jazz,Anthony Braxton,For Alto,(1970),https://www.youtube.com/results?search_query=Anthony%20Braxton-For%20Alto
663,Free Jazz,John Coltrane,Interstellar Space,(1974),https://www.youtube.com/results?search_query=John%20Coltrane-Interstellar%20Space
664,Free Jazz,Die Like a Dog Quartet,Little Birds Have Fast Hearts - Number 1,(1998),https://www.youtube.com/results?search_query=Die%20Like%20a%20Dog%20Quartet-Little%20Birds%20Have%20Fast%20Hearts%20-%20Number%201
665,European Free Jazz,François Tusques,Free Jazz,(1965),https://www.youtube.com/results?search_query=Fran%C3%A7ois%20Tusques-Free%20Jazz
666,European Free Jazz,Alexander von Schlippenbach's Globe Unity Orchestra,Globe Unity 67 & 70,(1967-1970),https://www.youtube.com/results?search_query=Alexander%20von%20Schlippenbach%26%23x27%3Bs%20Globe%20Unity%20Orchestra-Globe%20Unity%2067%20%26amp%3B%2070
667,European Free Jazz,The Peter Brötzmann Octet,Machine Gun,(1968),https://www.youtube.com/results?search_query=The%20Peter%20Br%C3%B6tzmann%20Octet-Machine%20Gun
668,European Free Jazz,Manfred Schoof,European Echoes,(1969),https://www.youtube.com/results?search_query=Manfred%20Schoof-European%20Echoes
669,European Free Jazz,Alexander von Schlippenbach Trio,Pakistani Pomade,(1973),https://www.youtube.com/results?search_query=Alexander%20von%20Schlippenbach%20Trio-Pakistani%20Pomade
670,Jazz Fusion,Miles Davis,In a Silent Way,(1969),https://www.youtube.com/results?search_query=Miles%20Davis-In%20a%20Silent%20Way
671,Jazz Fusion,The Mahavishnu Orchestra With John McLaughlin,The Inner Mounting Flame,(1971),https://www.youtube.com/results?search_query=The%20Mahavishnu%20Orchestra%20With%20John%20McLaughlin-The%20Inner%20Mounting%20Flame
672,Jazz Fusion,Chick Corea,Return to Forever,(1972),https://www.youtube.com/results?search_query=Chick%20Corea-Return%20to%20Forever
673,Jazz Fusion,Herbie Hancock,Sextant,(1973),https://www.youtube.com/results?search_query=Herbie%20Hancock-Sextant
674,Jazz Fusion,Jan Hammer,The First Seven Days,(1975),https://www.youtube.com/results?search_query=Jan%20Hammer-The%20First%20Seven%20Days
675,Jazz Fusion,Return to Forever,Romantic Warrior,(1976),https://www.youtube.com/results?search_query=Return%20to%20Forever-Romantic%20Warrior
676,Jazz Fusion,Ornette Coleman,Dancing in Your Head,(1977),https://www.youtube.com/results?search_query=Ornette%20Coleman-Dancing%20in%20Your%20Head
677,Jazz Fusion,Al Di Meola,Elegant Gypsy,(1977),https://www.youtube.com/results?search_query=Al%20Di%20Meola-Elegant%20Gypsy
678,Jazz Fusion,Sun Ra,Lanquidity,(1978),https://www.youtube.com/results?search_query=Sun%20Ra-Lanquidity
679,Jazz Fusion,Bill Connors,Step It,(1984),https://www.youtube.com/results?search_query=Bill%20Connors-Step%20It
680,ECM Style Jazz,Terje Rypdal,Terje Rypdal,(1971),https://www.youtube.com/results?search_query=Terje%20Rypdal-Terje%20Rypdal
681,ECM Style Jazz,Jan Garbarek,Bobo Stenson Quartet - Witchi_Tai_To,(1974),https://www.youtube.com/results?search_query=Jan%20Garbarek-Bobo%20Stenson%20Quartet%20-%20Witchi_Tai_To
682,ECM Style Jazz,Charles Lloyd,Sangam,(2006),https://www.youtube.com/results?search_query=Charles%20Lloyd-Sangam
683,Chamber Jazz,Gary Burton,Chick Corea - Crystal Silence,(1973),https://www.youtube.com/results?search_query=Gary%20Burton-Chick%20Corea%20-%20Crystal%20Silence
684,Chamber Jazz,Oregon,Out of the Woods,(1978),https://www.youtube.com/results?search_query=Oregon-Out%20of%20the%20Woods
685,Smooth Jazz,Wes Montgomery,A Day in the Life,(1967),https://www.youtube.com/results?search_query=Wes%20Montgomery-A%20Day%20in%20the%20Life
686,Smooth Jazz,Ramsey Lewis,Maiden Voyage,(1968),https://www.youtube.com/results?search_query=Ramsey%20Lewis-Maiden%20Voyage
687,Smooth Jazz,"Grover Washington, Jr.",Mister Magic,(1975),https://www.youtube.com/results?search_query=Grover%20Washington%2C%20Jr.-Mister%20Magic
688,Smooth Jazz,Chuck Mangione,Feels So Good,(1977),https://www.youtube.com/results?search_query=Chuck%20Mangione-Feels%20So%20Good
689,Smooth Jazz,Kenny G.,Kenny G.,(1982),https://www.youtube.com/results?search_query=Kenny%20G.-Kenny%20G.
690,Soul Jazz,Jimmy Smith,The Sermon!,(1957-1958),https://www.youtube.com/results?search_query=Jimmy%20Smith-The%20Sermon%21
691,Soul Jazz,Freddie Hubbard,Red Clay,(1970),https://www.youtube.com/results?search_query=Freddie%20Hubbard-Red%20Clay
692,Jazz_Funk,Yusef Lateef,Detroit - Latitude 42° 30' Longitude 83°,(1967-1969),https://www.youtube.com/results?search_query=Yusef%20Lateef-Detroit%20-%20Latitude%2042%C2%B0%2030%26%23x27%3B%20Longitude%2083%C2%B0
693,Jazz_Funk,Herbie Hancock,Head Hunters,(1973),https://www.youtube.com/results?search_query=Herbie%20Hancock-Head%20Hunters
694,Third Stream,Various,The Birth of the Third Stream,(1956-1957),https://www.youtube.com/results?search_query=Various-The%20Birth%20of%20the%20Third%20Stream
695,Afro_Cuban Jazz,Various,The Original Mambo Kings - An introduction to Afro_Cubop,(1948-1954),https://www.youtube.com/results?search_query=Various-The%20Original%20Mambo%20Kings%20-%20An%20introduction%20to%20Afro_Cubop
696,Latin Jazz,Cal Tjader Quintet,Ritmo Caliente!,(1954),https://www.youtube.com/results?search_query=Cal%20Tjader%20Quintet-Ritmo%20Caliente%21
697,Samba_Jazz,Stan Getz & Charlie Byrd,Jazz Samba,(1962),https://www.youtube.com/results?search_query=Stan%20Getz%20%26amp%3B%20Charlie%20Byrd-Jazz%20Samba
698,Afro_Jazz,Art Blakey,Orgy in Rhythm - Volume 1,(1957),https://www.youtube.com/results?search_query=Art%20Blakey-Orgy%20in%20Rhythm%20-%20Volume%201
699,Ethio_Jazz,Mulatu Astatke,New York - Addis - London - The Story of Ethio Jazz,(1965-1975),https://www.youtube.com/results?search_query=Mulatu%20Astatke-New%20York%20-%20Addis%20-%20London%20-%20The%20Story%20of%20Ethio%20Jazz
700,Rhythm & Blues,Various,The R&B Hits,(1942-1945),https://www.youtube.com/results?search_query=Various-The%20R%26amp%3BB%20Hits
701,Rhythm & Blues,Roy Milton & His Solid Senders,Rhythm & Blues From California,(1945-1949),https://www.youtube.com/results?search_query=Roy%20Milton%20%26amp%3B%20His%20Solid%20Senders-Rhythm%20%26amp%3B%20Blues%20From%20California
702,Rhythm & Blues,Various,Atlantic Rhythm and Blues (1947-1974) - Volume 1,(1947-1952),https://www.youtube.com/results?search_query=Various-Atlantic%20Rhythm%20and%20Blues%20%281947-1974%29%20-%20Volume%201
703,Rhythm & Blues,Various,Atlantic Rhythm and Blues (1947-1974) - Volume 2,(1952-1955),https://www.youtube.com/results?search_query=Various-Atlantic%20Rhythm%20and%20Blues%20%281947-1974%29%20-%20Volume%202
704,Rhythm & Blues,Various,Atlantic Rhythm and Blues (1947-1974) - Volume 3,(1955-1958),https://www.youtube.com/results?search_query=Various-Atlantic%20Rhythm%20and%20Blues%20%281947-1974%29%20-%20Volume%203
705,Doo_Wop,The Orioles,Sing Their Greatest Hits,(1991),https://www.youtube.com/results?search_query=The%20Orioles-Sing%20Their%20Greatest%20Hits
706,Doo_Wop,Various,Street Corner Serenade - The Greatest Doo Wop of the '50s and '60s,(1999),https://www.youtube.com/results?search_query=Various-Street%20Corner%20Serenade%20-%20The%20Greatest%20Doo%20Wop%20of%20the%20%26%23x27%3B50s%20and%20%26%23x27%3B60s
707,Girl Group,Various,Girl Group Greats,(2001),https://www.youtube.com/results?search_query=Various-Girl%20Group%20Greats
708,Brill Building,Phil Spector,Wall of Sound - The Very Best of Phil Spector,(1961-1966),https://www.youtube.com/results?search_query=Phil%20Spector-Wall%20of%20Sound%20-%20The%20Very%20Best%20of%20Phil%20Spector
709,Bubblegum,The Partridge Family,Sound Magazine,(1971),https://www.youtube.com/results?search_query=The%20Partridge%20Family-Sound%20Magazine
710,Soul,Sam Cooke,Portrait of a Legend,(1951-1964),https://www.youtube.com/results?search_query=Sam%20Cooke-Portrait%20of%20a%20Legend
711,Pop Soul,Various,Motown - The Classic Years,(2000),https://www.youtube.com/results?search_query=Various-Motown%20-%20The%20Classic%20Years
712,Northern Soul,Various,The Best Northern Soul All_Nighter...Ever!,(2001),https://www.youtube.com/results?search_query=Various-The%20Best%20Northern%20Soul%20All_Nighter...Ever%21
713,Southern Soul,Various,Stax 50th Anniversary Celebration,(2007),https://www.youtube.com/results?search_query=Various-Stax%2050th%20Anniversary%20Celebration
714,Deep Soul,Otis Redding,The Dock of the Bay - The Definitive Collection,(1987),https://www.youtube.com/results?search_query=Otis%20Redding-The%20Dock%20of%20the%20Bay%20-%20The%20Definitive%20Collection
715,Chicago Soul,Curtis Mayfield & The Impressions,The Anthology,(1961-1977),https://www.youtube.com/results?search_query=Curtis%20Mayfield%20%26amp%3B%20The%20Impressions-The%20Anthology
716,Smooth Soul,Dionne Warwick,The Windows of the World,(1967),https://www.youtube.com/results?search_query=Dionne%20Warwick-The%20Windows%20of%20the%20World
717,Philly Soul,Various,Phillybusters - The Sound of Philadelphia,(1973),https://www.youtube.com/results?search_query=Various-Phillybusters%20-%20The%20Sound%20of%20Philadelphia
718,Psychedelic Soul,Sly & The Family Stone,A Whole New Thing,(1967),https://www.youtube.com/results?search_query=Sly%20%26amp%3B%20The%20Family%20Stone-A%20Whole%20New%20Thing
719,Neo_Soul,Me'Shell NdegéOcello,Plantation Lullabies,(1993),https://www.youtube.com/results?search_query=Me%26%23x27%3BShell%20Ndeg%C3%A9Ocello-Plantation%20Lullabies
720,Funk,James Brown,20 All Time Greatest Hits!,(1991),https://www.youtube.com/results?search_query=James%20Brown-20%20All%20Time%20Greatest%20Hits%21
721,Funk,Sly & The Family Stone,There's a Riot Goin' On,(1971),https://www.youtube.com/results?search_query=Sly%20%26amp%3B%20The%20Family%20Stone-There%26%23x27%3Bs%20a%20Riot%20Goin%26%23x27%3B%20On
722,Funk,Various,The Funk Box,(2000),https://www.youtube.com/results?search_query=Various-The%20Funk%20Box
723,Deep Funk,The Meters,The Meters,(1969),https://www.youtube.com/results?search_query=The%20Meters-The%20Meters
724,P_Funk,Parliament,Mothership Connection,(1975),https://www.youtube.com/results?search_query=Parliament-Mothership%20Connection
725,Afro_Funk,Various,African Scream Contest - Raw & Psychedelic Afro Sounds from Benin & Togo,(2008),https://www.youtube.com/results?search_query=Various-African%20Scream%20Contest%20-%20Raw%20%26amp%3B%20Psychedelic%20Afro%20Sounds%20from%20Benin%20%26amp%3B%20Togo
726,Go_Go,Chuck Brown & The Soul Searchers,Bustin' Loose,(1979),https://www.youtube.com/results?search_query=Chuck%20Brown%20%26amp%3B%20The%20Soul%20Searchers-Bustin%26%23x27%3B%20Loose
727,Latin Funk,Various,Latin Funk - Nu Yorican Funk,(1968-1976),https://www.youtube.com/results?search_query=Various-Latin%20Funk%20-%20Nu%20Yorican%20Funk
728,Porn Groove,Various,Deep Throat,(1974),https://www.youtube.com/results?search_query=Various-Deep%20Throat
729,Synth Funk,Zapp,Zapp,(1980),https://www.youtube.com/results?search_query=Zapp-Zapp
730,Disco,Harold Melvin & The Blue Notes,The Love I Lost (Part 1) - The Love I Lost (Part 2),(1973),https://www.youtube.com/results?search_query=Harold%20Melvin%20%26amp%3B%20The%20Blue%20Notes-The%20Love%20I%20Lost%20%28Part%201%29%20-%20The%20Love%20I%20Lost%20%28Part%202%29
731,Disco,Various,A Night at Studio 54,(1979),https://www.youtube.com/results?search_query=Various-A%20Night%20at%20Studio%2054
732,Euro_Disco,Cerrone,Love in C minor,(1976),https://www.youtube.com/results?search_query=Cerrone-Love%20in%20C%20minor
733,Dance_Pop,Madonna,Madonna,(1983),https://www.youtube.com/results?search_query=Madonna-Madonna
734,K_Pop,"Seo Taiji, Boys","서태지와 아이들 (Seo Taiji, Boys)",(1992),https://www.youtube.com/results?search_query=Seo%20Taiji%2C%20Boys-%EC%84%9C%ED%83%9C%EC%A7%80%EC%99%80%20%EC%95%84%EC%9D%B4%EB%93%A4%20%28Seo%20Taiji%2C%20Boys%29
735,Electro_Disco,Giorgio,From Here to Eternity,(1977),https://www.youtube.com/results?search_query=Giorgio-From%20Here%20to%20Eternity
736,Hi_NRG,Donna Summer,I Feel Love - Can't We Just Sit Down (And Talk It Over),(1977),https://www.youtube.com/results?search_query=Donna%20Summer-I%20Feel%20Love%20-%20Can%26%23x27%3Bt%20We%20Just%20Sit%20Down%20%28And%20Talk%20It%20Over%29
737,Italo_Disco,Various,I_Robots - Italo Electro Disco Underground Classics,(1982-1984),https://www.youtube.com/results?search_query=Various-I_Robots%20-%20Italo%20Electro%20Disco%20Underground%20Classics
738,Spacesynth,Cyber People,Polaris,(1984),https://www.youtube.com/results?search_query=Cyber%20People-Polaris
739,Eurobeat,Various,Super Eurobeat - Volume 1,(1990),https://www.youtube.com/results?search_query=Various-Super%20Eurobeat%20-%20Volume%201
740,Contemporary R&B,Prince,Prince,(1979),https://www.youtube.com/results?search_query=Prince-Prince
741,Contemporary R&B,Michael Jackson,Thriller,(1982),https://www.youtube.com/results?search_query=Michael%20Jackson-Thriller
742,Contemporary R&B,Mariah Carey,Daydream,(1995),https://www.youtube.com/results?search_query=Mariah%20Carey-Daydream
743,Contemporary R&B,Lauryn Hill,The Miseducation of Lauryn Hill,(1998),https://www.youtube.com/results?search_query=Lauryn%20Hill-The%20Miseducation%20of%20Lauryn%20Hill
744,Contemporary R&B,Janelle Monáe,The ArchAndroid,(2010),https://www.youtube.com/results?search_query=Janelle%20Mon%C3%A1e-The%20ArchAndroid
745,Boy Band,New Edition,Candy Girl,(1983),https://www.youtube.com/results?search_query=New%20Edition-Candy%20Girl
746,New Jack Swing,Keith Sweat,Make It Last Forever,(1987),https://www.youtube.com/results?search_query=Keith%20Sweat-Make%20It%20Last%20Forever
747,New Jack Swing,Janet Jackson,Rhythm Nation 1814,(1989),https://www.youtube.com/results?search_query=Janet%20Jackson-Rhythm%20Nation%201814
748,Alternative R&B,Jamie Woon,Mirrorwriting,(2011),https://www.youtube.com/results?search_query=Jamie%20Woon-Mirrorwriting
749,Alternative R&B,FKA twigs,LP1,(2014),https://www.youtube.com/results?search_query=FKA%20twigs-LP1
750,Jamaican Ska,Various,Intensified! - Original Ska (1962-1966),(1962-1966),https://www.youtube.com/results?search_query=Various-Intensified%21%20-%20Original%20Ska%20%281962-1966%29
751,Rocksteady,Prince Buster,Fabulous Greatest Hits,(1968),https://www.youtube.com/results?search_query=Prince%20Buster-Fabulous%20Greatest%20Hits
752,Dancehall,Various Artsists,Dancehall - The Rise of Jamaican Dancehall Culture,(1977-1993),https://www.youtube.com/results?search_query=Various%20Artsists-Dancehall%20-%20The%20Rise%20of%20Jamaican%20Dancehall%20Culture
753,Ragga,Various,Hardcore Ragga - The Music Works Dancehall Hits,(1990),https://www.youtube.com/results?search_query=Various-Hardcore%20Ragga%20-%20The%20Music%20Works%20Dancehall%20Hits
754,Reggaeton,Various,The Noise - Volume 1 - Asi Comenzo el Ruido,(1990),https://www.youtube.com/results?search_query=Various-The%20Noise%20-%20Volume%201%20-%20Asi%20Comenzo%20el%20Ruido
755,Reggae,Bob Andy,Song Book,(1970),https://www.youtube.com/results?search_query=Bob%20Andy-Song%20Book
756,Roots Reggae,Bob Marley and The Wailers,Soul Rebels,(1970),https://www.youtube.com/results?search_query=Bob%20Marley%20and%20The%20Wailers-Soul%20Rebels
757,Deejay,U_Roy,Version Galore,(1970),https://www.youtube.com/results?search_query=U_Roy-Version%20Galore
758,Dub,The Upsetters,Upsetters 14 Dub Black Board Jungle,(1973),https://www.youtube.com/results?search_query=The%20Upsetters-Upsetters%2014%20Dub%20Black%20Board%20Jungle
759,Lovers Rock,Susan Cadogan,Susan Cadogan,(1976),https://www.youtube.com/results?search_query=Susan%20Cadogan-Susan%20Cadogan
760,East Coast Hip Hop,L. Brothers vs. Herculords,Bronx River Centre,(1978),https://www.youtube.com/results?search_query=L.%20Brothers%20vs.%20Herculords-Bronx%20River%20Centre
761,Disco Rap,Sugarhill Gang,Rapper's Delight,(1979),https://www.youtube.com/results?search_query=Sugarhill%20Gang-Rapper%26%23x27%3Bs%20Delight
762,Electro,Afrika Bambaataa,Looking for the Perfect Beat,(1980-1985),https://www.youtube.com/results?search_query=Afrika%20Bambaataa-Looking%20for%20the%20Perfect%20Beat
763,Turntablism,Grandmaster Flash & The Furious Five,The Adventures of Grandmaster Flash on the Wheels of Steel,(1982),https://www.youtube.com/results?search_query=Grandmaster%20Flash%20%26amp%3B%20The%20Furious%20Five-The%20Adventures%20of%20Grandmaster%20Flash%20on%20the%20Wheels%20of%20Steel
